 17.0421  17.0421
  0.0000  -1.0000
-17.0421  17.0421
 -1.0000   0.0000
 -5.1741  -5.1741
  5.1741  -5.1741
  1.0000   0.0000
******** ********
******** ********
     NaN      NaN
******** ********
  0.0000   1.0000
******** ********
 -5.1741   5.1741
  5.1741   5.1741
 17.0421 -17.0421
-17.0421 -17.0421
